lx1;ly1;lz3;u11;u12;u13;v11;v12;v13;p11;p12;p13;res(u11);res(u12);res(u13);res(v11);res(v12);res(v13);res(p11);res(p12);res(p13);res_u11;res_u12;res_u13;res_v11;res_v12;res_v13;res_p11;res_p12;res_p13;cell_re1;lx2;ly2;lz2;u21;u22;u23;v21;v22;v23;p21;p22;p23;res(u21);res(u22);res(u23);res(v21);res(v22);res(v23);res(p21);res(p22);res(p23);res_u21;res_u22;res_u23;res_v21;res_v22;res_v23;res_p21;res_p22;res_p23;cell_re2;lx3;ly3;lz3;u31;u32;u33;v31;v32;v33;p31;p32;p33;res(u31);res(u32);res(u33);res(v31);res(v32);res(v33);res(p31);res(p32);res(p33);res_u31;res_u32;res_u33;res_v31;res_v32;res_v33;res_p31;res_p32;res_p33;cell_re3;lx4;ly4;lz4;u41;u42;u43;v41;v42;v43;p41;p42;p43;res(u41);res(u42);res(u43);res(v41);res(v42);res(v43);res(p41);res(p42);res(p43);res_u41;res_u42;res_u43;res_v41;res_v42;res_v43;res_p41;res_p42;res_p43;cell_re4;num_iter;CFL_pred;x;y;u_av;v_av;p_av
0,001664541;0,001758802;0,001853464;0;0,008606906;-0,004008206;0;1,80142E-05;0,003946196;-0,375678507;-0,029346242;-1,172625822;0;-2,27872E-05;-1,11412E-05;0;6,33752E-06;-4,79379E-06;-9,89576E-05;-0,000193053;0,000219185;148,7086257;25,46597338;-1,84283478;-33,47239361;-2,980272243;5,098533709;762,5683261;53,45170352;-1030,927746;1,410554315;2;212,8687512;0,08228276;0,009799827;0,047822481;0,00045046;0,08218273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001662992;0,00175974;0,001852375;0,008606906;0;0;1,80142E-05;0;0;-0,029346242;-0,037061698;-1,174713351;-2,27872E-05;0;0;6,33752E-06;0;0;-0,000193053;0,000115258;0,000188016;25,46597338;25,18384508;-20,66248347;-2,980272243;-0,002281194;14,52675882;53,45170352;-103,1103452;-638,2869414;0,858981402;2;299,6758832;0,08312097;0,011236817;0,048275929;0,000427275;0,080158818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001663243;0,00175974;0,001853464;0;-0,004008206;0,008606906;0;0,003946196;1,80142E-05;-1,174713351;-1,172625822;-0,029346242;0;-1,11412E-05;-2,27872E-05;0;-4,79379E-06;6,33752E-06;0,000188016;0,000219185;-0,000193053;-20,66248347;-1,84283478;25,46597338;14,52675882;5,098533709;-2,980272243;-638,2869414;-1030,927746;53,45170352;1,410554315;2;299,3796534;0,082224216;0,01075789;0,048293251;0,000456327;0,081575369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001664083;0,001757909;0,001849314;0;-0,037574931;-0,000382576;0;-0,002630288;0,00016956;-0,037061698;-0,46183562;-1,170406531;0;4,02328E-05;-1,66717E-05;0;-1,96612E-05;4,1891E-06;0,000115258;0,00015843;0,001075009;25,18384508;80,50567366;-8,208359037;-0,002281194;-9,353241543;6,393443675;-103,1103452;654,0377905;-996,5358941;3,798488308;2;299,9733286;0,083959472;0,012674371;0,047219428;0,000391157;0,078582789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001665603;0,001757909;0,001852375;-0,000382576;0;0;0,00016956;0;0;-1,170406531;-1,174713351;-0,037061698;-1,66717E-05;0;0;4,1891E-06;0;0;0,001075009;0,000188016;0,000115258;-8,208359037;-20,66248347;25,18384508;6,393443675;14,52675882;-0,002281194;-996,5358941;-638,2869414;-103,1103452;0,036963289;2;299,9706243;0,083062739;0,012195107;0,047734616;0,000423744;0,079718802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001673859;0,001754038;0,001840298;-0,037574931;0;0;-0,002630288;0;0;-0,46183562;-0,566152622;-1,17038462;4,02328E-05;0;0;-1,96612E-05;0;0;0,00015843;-0,000320172;3,40136E-05;80,50567366;96,71481623;-9,272966524;-9,353241543;-30,72654305;8,370742601;654,0377905;1312,454024;-685,7028299;3,76152502;2;447,8211306;0,084806275;0,01411678;0,044608911;0,000347832;0,07734894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001679903;0,001754038;0,001849314;0;-0,000382576;-0,037574931;0;0,00016956;-0,002630288;-1,17038462;-1,170406531;-0,46183562;0;-1,66717E-05;4,02328E-05;0;4,1891E-06;-1,96612E-05;3,40136E-05;0,001075009;0,00015843;-9,272966524;-8,208359037;80,50567366;8,370742601;6,393443675;-9,353241543;-685,7028299;-996,5358941;654,0377905;3,798488308;2;373,5390083;0,083907575;0,013635479;0,045645171;0,000381316;0,078289192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001703881;0,001748268;0,001834743;0;-0,039590454;0;0;-0,000465018;0;-0,566152622;-0,656586777;-0,129622299;0;6,41797E-05;0;0;1,06954E-05;0;-0,000320172;-0,000312063;0,000616882;96,71481623;73,88766371;29,05662166;-30,72654305;-10,51821887;-6,629880658;1312,454024;427,9250947;444,6013;3,959667034;2;560,3093419;0,085675559;0,015572009;0,040346263;0,000299419;0,07634892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001707625;0,001748268;0,001840298;0;0;0;0;0;0;-0,129622299;-1,17038462;-0,566152622;0;0;0;0;0;0;0,000616882;3,40136E-05;-0,000320172;29,05662166;-9,272966524;96,71481623;-6,629880658;8,370742601;-30,72654305;444,6013;-685,7028299;1312,454024;0;2;540,6239615;0,084769541;0,015085766;0,041941889;0,000333079;0,077165799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001744107;0,001744611;0,001845062;-0,039590454;0;-0,000409867;-0,000465018;0;0,001985476;-0,656586777;-0,76368327;-1,168849405;6,41797E-05;0;-3,43295E-05;1,06954E-05;0;1,00274E-05;-0,000312063;-0,000374774;0,001533289;73,88766371;41,27229552;-0,721025197;-10,51821887;-21,48535667;5,787968164;427,9250947;1667,815401;-294,2659091;4,149885019;2;560,9693444;0,086577694;0,017044873;0,034273597;0,000245325;0,075474347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001733669;0,001744611;0,001834743;-0,000409867;0;-0,039590454;0,001985476;0;-0,000465018;-1,168849405;-0,129622299;-0,656586777;-3,43295E-05;0;6,41797E-05;1,00274E-05;0;1,06954E-05;0,001533289;0,000616882;-0,000312063;-0,721025197;29,05662166;73,88766371;5,787968164;-6,629880658;-10,51821887;-294,2659091;444,6013;427,9250947;4,149885019;2;569,9737988;0,085659619;0,016551755;0,036492398;0,000278871;0,076242013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001743233;0,001745852;0,001841689;0;0,008833422;0;0;-2,16545E-05;0;-0,76368327;-0,044874301;-1,164759568;0;-3,08008E-05;0;0;8,46133E-06;0;-0,000374774;-0,000234342;0,0008153;41,27229552;28,71729674;-0,141238537;-21,48535667;-3,859505846;-3,816816791;1667,815401;62,59575321;-1459,321161;0,881759925;2;383,8141167;0,087497134;0,018527762;0,026222638;0,000178748;0,074613208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001747064;0,001745852;0,001845062;0;-0,000409867;0;0;0,001985476;0;-1,164759568;-1,168849405;-0,76368327;0;-3,43295E-05;0;0;1,00274E-05;0;0,0008153;0,001533289;-0,000374774;-0,141238537;-0,721025197;41,27229552;-3,816816791;5,787968164;-21,48535667;-1459,321161;-294,2659091;1667,815401;0,190217985;2;467,740187;0,086576203;0,018032661;0,029110809;0,000214552;0,075394996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001749748;0,001748375;0,001841313;0,008833422;0;0,013504288;-2,16545E-05;0;-0,000466603;-0,044874301;-0,052986447;-0,140085624;-3,08008E-05;0;1,60545E-05;8,46133E-06;0;-1,73609E-06;-0,000234342;0,000156973;0,001373231;28,71729674;25,49634433;31,50219565;-3,859505846;-0,383964565;-7,47115508;62,59575321;-39,73882049;-350,9179776;2,225386982;2;300,0230888;0,088417736;0,020013489;0,016175596;9,15238E-05;0,073755164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001750493;0,001748375;0,001841689;0,013504288;0;0,008833422;-0,000466603;0;-2,16545E-05;-0,140085624;-1,164759568;-0,044874301;1,60545E-05;0;-3,08008E-05;-1,73609E-06;0;8,46133E-06;0,001373231;0,0008153;-0,000234342;31,50219565;-0,141238537;28,71729674;-7,47115508;-3,816816791;-3,859505846;-350,9179776;-1459,321161;62,59575321;2,225386982;2;300,0294798;0,087496557;0,019517489;0,019714576;0,000130505;0,074561074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001754058;0,001750572;0,001842105;0;0,009206732;0;0;-6,36578E-05;0;-0,052986447;-0,061166352;-0,157507091;0;-4,16338E-05;0;0;1,05444E-05;0;0,000156973;0,000123342;0,000503418;25,49634433;32,40364099;36,68552401;-0,383964565;-4,838799385;-10,61951341;-39,73882049;61,39725523;564,2651283;0,919162471;2;300,0065075;0,089341;0,021503091;0,004216627;1,93547E-05;0,072961289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00175376;0,001750572;0,001841313;0;0,013504288;0;0;-0,000466603;0;-0,157507091;-0,140085624;-0,052986447;0;1,60545E-05;0;0;-1,73609E-06;0;0,000503418;0,001373231;0,000156973;36,68552401;31,50219565;25,49634433;-10,61951341;-7,47115508;-0,383964565;564,2651283;-350,9179776;-39,73882049;1,343627056;2;300,0119278;0,088419106;0,021006136;0,008392036;4,25411E-05;0,073779864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001758388;0,001756679;0,001854839;0;-0,001069927;0;0;0,004928957;0;-1,155094095;-1,164412989;-0,069742077;0;-5,40671E-05;0;0;-1,44932E-05;0;0,001465381;-0,000510605;0,000260518;-3,26305911;8,5081931;25,56956291;-20,63221651;-5,070495091;-1,016421081;-1371,889433;-497,1453781;49,53488253;0,497714816;2;299,9990207;0,074153766;0,000497641;0,004872298;2,52453E-05;0,111559397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001757996;0,001756679;0,001854605;0;-0,023599653;0;0;0,007574583;0;-0,069742077;-1,113003755;-1,155094095;0;-6,16803E-06;0;0;-7,98514E-06;0;0,000260518;-0,000211315;0,001465381;25,56956291;-0,031190007;-3,26305911;-1,016421081;8,9729697;-20,63221651;49,53488253;198,8170282;-1371,889433;2,425303567;2;299,9981109;0,075081647;0,000995176;0,009695063;5,39193E-05;0,108113048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001754706;0,001754814;0,001854605;0,016260758;0;-0,023599653;-0,000772614;0;0,007574583;-0,169434885;-1,155094095;-1,113003755;9,40803E-05;0;-6,16803E-06;-1,18734E-05;0;-7,98514E-06;0,001069686;0,001465381;-0,000211315;15,24259249;-3,26305911;-0,031190007;-8,210498601;-20,63221651;8,9729697;-576,6129759;-1371,889433;198,8170282;4,042013103;2;299,9964863;0,075082199;0,00198934;0,017969992;0,000119669;0,107878293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001756667;0,001754814;0,0018554;-0,023599653;0;0,016260758;0,007574583;0;-0,000772614;-1,113003755;-1,145027915;-0,169434885;-6,16803E-06;0;9,40803E-05;-7,98514E-06;0;-1,18734E-05;-0,000211315;-0,000454416;0,001069686;-0,031190007;-46,06682417;15,24259249;8,9729697;4,431985979;-8,210498601;198,8170282;2278,622233;-576,6129759;4,042013103;2;299,9955464;0,076009817;0,002486363;0,021327286;0,000165215;0,104430936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001744723;0,001752107;0,0018554;0;0,016260758;0;0;-0,000772614;0;-0,195692447;-0,169434885;-1,145027915;0;9,40803E-05;0;0;-1,18734E-05;0;0,000416042;0,001069686;-0,000454416;50,46865795;15,24259249;-46,06682417;-14,95433578;-8,210498601;4,431985979;742,4676766;-576,6129759;2278,622233;1,616709537;2;299,7151312;0,076007282;0,003477236;0,027518326;0,000245321;0,103747036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001745746;0,001752107;0,001856837;0;-0,012582429;0;0;0,006257798;0;-1,145027915;-1,160849786;-0,195692447;0;3,86561E-05;0;0;-2,74081E-05;0;-0,000454416;-0,000222962;0,000416042;-46,06682417;-14,48263903;50,46865795;4,431985979;12,28479225;-14,95433578;2278,622233;-83,93346512;742,4676766;1,341977137;2;299,4315654;0,076932742;0,003972084;0,030211744;0,000289508;0,100330385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001726654;0,001752555;0,001856837;-0,002111122;0;-0,012582429;0,010084418;0;0,006257798;-1,154577241;-0,195692447;-1,160849786;-4,83435E-05;0;3,86561E-05;3,19195E-05;0;-2,74081E-05;-0,000472588;0,000416042;-0,000222962;5,12745761;50,46865795;-14,48263903;-19,16220447;-14,95433578;12,28479225;-149,2593356;742,4676766;-83,93346512;2,36769455;2;214,479971;0,076921696;0,004956456;0,035103483;0,000363788;0,099226111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001723383;0,001752555;0,001853151;-0,012582429;0;-0,002111122;0,006257798;0;0,010084418;-1,160849786;-1,171845654;-1,154577241;3,86561E-05;0;-4,83435E-05;-2,74081E-05;0;3,19195E-05;-0,000222962;-0,000128178;-0,000472588;-14,48263903;-39,38750601;5,12745761;12,28479225;11,3086234;-19,16220447;-83,93346512;1311,041997;-149,2593356;2,36769455;2;128,9926255;0,077840319;0,00544716;0,037174167;0,000394968;0,095980505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001712579;0,001752885;0,001853151;0;-0,002111122;0;0;0,010084418;0;-1,138139929;-1,154577241;-1,171845654;0;-4,83435E-05;0;0;3,19195E-05;0;0,00038617;-0,000472588;-0,000128178;-7,672308588;5,12745761;-39,38750601;-32,00731376;-19,16220447;11,3086234;52,19495549;-149,2593356;1311,041997;1,025717414;2;26,39336041;0,077818515;0,006425165;0,040858918;0,000453643;0,094654802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001718516;0,001752885;0,00185821;0;0,00976133;0;0;-0,00011155;0;-1,171845654;-0,07831422;-1,138139929;0;-5,26798E-05;0;0;1,18317E-05;0;-0,000128178;0,000855518;0,00038617;-39,38750601;36,10455686;-7,672308588;11,3086234;-5,835613345;-32,00731376;1311,041997;39,08748856;52,19495549;0,97437226;2;11,25635927;0,078734152;0,006914515;0,042369887;0,000466231;0,091764659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001671274;0,001759185;0,00185821;0,020586881;0;0,00976133;-0,001304113;0;-0,00011155;-0,210448338;-1,138139929;-0,07831422;0,000143089;0;-5,26798E-05;-1,46216E-05;0;1,18317E-05;0,000591231;0,00038617;0,000855518;-4,356878095;-7,672308588;36,10455686;-9,095148898;-32,00731376;-5,835613345;-688,583456;52,19495549;39,08748856;3,021967062;2;10,48133855;0,078694262;0,007883103;0,044923704;0,000505341;0,090457113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,00166357;0,001759185;0,001850848;0,00976133;0;0,020586881;-0,00011155;0;-0,001304113;-0,07831422;-0,087597166;-0,210448338;-5,26798E-05;0;0,000143089;1,18317E-05;0;-1,46216E-05;0,000855518;0,000488343;0,000591231;36,10455686;25,57692236;-4,356878095;-5,835613345;-2,072511097;-9,095148898;39,08748856;170,4006793;-688,583456;3,021967062;2;24,8644106;0,079592803;0,008363614;0,045895653;0,000500977;0,088037218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001662554;0,001758375;0,001850848;0;0,020586881;0;0;-0,001304113;0;-0,33995718;-0,210448338;-0,087597166;0;0,000143089;0;0;-1,46216E-05;0;-0,000238724;0,000591231;0,000488343;82,68121733;-4,356878095;25,57692236;-15,89567634;-9,095148898;-2,072511097;1490,102508;-688,583456;170,4006793;2,047594802;2;124,6462679;0,079534083;0,009321708;0,047372281;0,000522651;0,086866061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001663162;0,001758375;0,001851783;0;-0,004008206;0;0;0,003946196;0;-0,087597166;-1,172625822;-0,33995718;0;-1,11412E-05;0;0;-4,79379E-06;0;0,000488343;0,000219185;-0,000238724;25,57692236;-1,84283478;82,68121733;-2,072511097;5,098533709;-15,89567634;170,4006793;-1030,927746;1490,102508;0,551572913;2;210,8838847;0,080430435;0,009800366;0,047839574;0,000505242;0,084888049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001661474;0,001758584;0,001851783;-0,003721406;0;-0,004008206;0,021127823;0;0,003946196;-1,114428124;-0,33995718;-1,172625822;5,73056E-06;0;-1,11412E-05;-6,43795E-06;0;-4,79379E-06;-0,000663565;-0,000238724;0,000219185;-2,986526672;82,68121733;-1,84283478;-1,903794974;-15,89567634;5,098533709;432,1613426;1490,102508;-1030,927746;2,679413176;2;299,3748748;0,080371408;0,010757831;0,04829508;0,00051226;0,083887567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001663243;0,001758584;0,001853177;-0,004008206;0;-0,003721406;0,003946196;0;0,021127823;-1,172625822;-1,174713351;-1,114428124;-1,11412E-05;0;5,73056E-06;-4,79379E-06;0;-6,43795E-06;0,000219185;0,000188016;-0,000663565;-1,84283478;-20,66248347;-2,986526672;5,098533709;14,52675882;-1,903794974;-1030,927746;-638,2869414;432,1613426;2,679413176;2;299,672797;0,081267965;0,011236636;0,048270635;0,000485242;0,082329904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001665603;0,001758234;0,00185982;0;-0,000382576;0;0;0,00016956;0;-1,174713351;-1,170406531;-1,11970848;0;-1,66717E-05;0;0;4,1891E-06;0;0,000188016;0,001075009;0,001707696;-20,66248347;-8,208359037;0,803073479;14,52675882;6,393443675;5,734262139;-638,2869414;-996,5358941;1338,035291;0,036963289;2;299,9712215;0,082105638;0,012672735;0,047202281;0,000449117;0,080350118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001658809;0,001758234;0,001853177;0;-0,003721406;0;0;0,021127823;0;-1,11970848;-1,114428124;-1,174713351;0;5,73056E-06;0;0;-6,43795E-06;0;0,001707696;-0,000663565;0,000188016;0,803073479;-2,986526672;-20,66248347;5,734262139;-1,903794974;14,52675882;1338,035291;432,1613426;-638,2869414;2,127840263;2;299,9696241;0,081207618;0,01219319;0,047720978;0,000481564;0,081544669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001679903;0,001753458;0,00185903;-0,000382576;0;0,036535027;0,00016956;0;-0,003254081;-1,170406531;-1,17038462;-0,372204297;-1,66717E-05;0;0,000205309;4,1891E-06;0;8,27678E-06;0,001075009;3,40136E-05;0,000111103;-8,208359037;-9,272966524;-23,65596414;6,393443675;8,370742601;-16,41407591;-996,5358941;-685,7028299;-387,7253577;3,682121364;2;446,1090725;0,082956733;0,014114839;0,044584721;0,000402505;0,078844638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001678083;0,001753458;0,00185982;0,036535027;0;-0,000382576;-0,003254081;0;0,00016956;-0,372204297;-1,11970848;-1,170406531;0,000205309;0;-1,66717E-05;8,27678E-06;0;4,1891E-06;0,000111103;0,001707696;0,001075009;-23,65596414;0,803073479;-8,208359037;-16,41407591;5,734262139;6,393443675;-387,7253577;1338,035291;-996,5358941;3,682121364;2;372,54399;0,082051528;0,013631359;0,045626643;0,000437718;0,07976955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001707625;0,001747682;0,00185292;0;0;0;0;0;0;-1,17038462;-0,129622299;-0,471417318;0;0;0;0;0;0;3,40136E-05;0,000616882;-0,000507405;-9,272966524;29,05662166;85,13185238;8,370742601;-6,629880658;-8,187591505;-685,7028299;444,6013;1837,305331;0;2;559,0997518;0,083832911;0,015571008;0,040312935;0,000348902;0,077697521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001710876;0,001747682;0,00185903;0;0,036535027;0;0;-0,003254081;0;-0,471417318;-0,372204297;-1,17038462;0;0,000205309;0;0;8,27678E-06;0;-0,000507405;0,000111103;3,40136E-05;85,13185238;-23,65596414;-9,272966524;-8,187591505;-16,41407591;8,370742601;1837,305331;-387,7253577;-685,7028299;3,645158075;2;538,8669851;0,082918802;0,015081383;0,041919507;0,000384843;0,078436107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001733669;0,001745409;0,00184339;0;-0,000409867;-0,00323149;0;0,001985476;0,020745672;-0,129622299;-1,168849405;-1,139425393;0;-3,43295E-05;-1,3497E-06;0;1,00274E-05;-1,80083E-05;0,000616882;0,001533289;-0,002739976;29,05662166;-0,721025197;10,86899869;-6,629880658;5,787968164;1,440132811;444,6013;-294,2659091;342,2186976;2,270657849;2;561,0141471;0,084736631;0,017044098;0,034228097;0,000287971;0,076790899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001743392;0,001745409;0,00185292;-0,00323149;0;0;0,020745672;0;0;-1,139425393;-0,471417318;-0,129622299;-1,3497E-06;0;0;-1,80083E-05;0;0;-0,002739976;-0,000507405;0,000616882;10,86899869;85,13185238;29,05662166;1,440132811;-8,187591505;-6,629880658;342,2186976;1837,305331;444,6013;2,080439864;2;569,8254806;0,083815941;0,016549594;0,036453009;0,000324342;0,077429526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001747064;0,001746047;0,001842421;-0,000409867;0;0;0,001985476;0;0;-1,168849405;-1,164759568;-1,229821616;-3,43295E-05;0;0;1,00274E-05;0;0;0,001533289;0,0008153;0,001484729;-0,721025197;-0,141238537;-8,095036506;5,787968164;-3,816816791;22,56630376;-294,2659091;-1459,321161;2450,547594;0,190217985;2;383,9619715;0,085654078;0,01852599;0,026150828;0,000211356;0,075987413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,001747985;0,001746047;0,00184339;0;-0,00323149;-0,000409867;0;0,020745672;0,001985476;-1,229821616;-1,139425393;-1,168849405;0;-1,3497E-06;-3,43295E-05;0;-1,80083E-05;1,00274E-05;0,001484729;-0,002739976;0,001533289;-8,095036506;10,86899869;-0,721025197;22,56630376;1,440132811;5,787968164;2450,547594;342,2186976;-294,2659091;2,270657849;2;468,2314773;0,084732581;0,018030546;0,029049316;0,000251228;0,07661565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
